Order_Date,Alloy_Type,Quantity,Revenue,Customer_ID,Region,Industry,Product_Code
2025-03-19,Alloy D (Titanium),529,24371.03,CUST-1031,Western,Aerospace,PROD-014
2025-03-19,Alloy C (Copper),237,5173.71,CUST-1026,Northeastern,Construction,PROD-008
2025-03-19,Alloy C (Copper),961,21584.06,CUST-1005,Western,Electronics,PROD-013
2025-03-19,Alloy C (Copper),167,3607.2,CUST-1075,Midwestern,Construction,PROD-003
2025-03-19,Alloy E (Nickel),111,3220.11,CUST-1021,Western,Electronics,PROD-005
2025-03-19,Alloy D (Titanium),128,5784.32,CUST-1024,Southern,Aerospace,PROD-004
2025-03-19,Alloy C (Copper),601,13125.84,CUST-1015,Western,Construction,PROD-013
2025-03-19,Alloy C (Copper),308,6785.24,CUST-1048,Northeastern,Construction,PROD-018
2025-03-19,Alloy A (Aluminum),192,2976.0,CUST-1012,Northeastern,Aerospace,PROD-001
2025-03-19,Alloy E (Nickel),169,5201.82,CUST-1057,Northeastern,Aerospace,PROD-010
2025-03-19,Alloy E (Nickel),144,4308.48,CUST-1067,Midwestern,Aerospace,PROD-020
2025-03-19,Alloy D (Titanium),402,18910.08,CUST-1062,Southern,Aerospace,PROD-004
2025-03-19,Alloy E (Nickel),371,11460.19,CUST-1067,Southern,Electronics,PROD-010
2025-03-19,Alloy A (Aluminum),306,4798.08,CUST-1002,Western,Automotive,PROD-006
2025-03-19,Alloy E (Nickel),724,21799.64,CUST-1075,Northeastern,Aerospace,PROD-015
2025-03-19,Alloy C (Copper),305,6395.85,CUST-1001,Northeastern,Electronics,PROD-018
2025-03-19,Alloy C (Copper),516,11388.12,CUST-1002,Western,Construction,PROD-018
2025-03-19,Alloy E (Nickel),106,3219.22,CUST-1049,Midwestern,Aerospace,PROD-005
2025-03-19,Alloy E (Nickel),203,5846.4,CUST-1019,Midwestern,Chemical,PROD-010
2025-03-19,Alloy E (Nickel),1359,39995.37,CUST-1003,Midwestern,Chemical,PROD-015
2025-03-19,Alloy A (Aluminum),449,6461.11,CUST-1076,Western,Electronics,PROD-016
2025-03-19,Alloy C (Copper),236,5130.64,CUST-1038,Midwestern,Construction,PROD-013
2025-03-19,Alloy C (Copper),813,17073.0,CUST-1054,Northeastern,Electronics,PROD-013
2025-03-19,Alloy E (Nickel),175,5017.25,CUST-1038,Northeastern,Aerospace,PROD-005
2025-03-19,Alloy A (Aluminum),150,2302.5,CUST-1054,Western,Aerospace,PROD-001
2025-03-20,Alloy B (Steel),156,1266.72,CUST-1079,Northeastern,Construction,PROD-017
2025-03-20,Alloy A (Aluminum),200,2896.0,CUST-1001,Northeastern,Aerospace,PROD-011
2025-03-20,Alloy A (Aluminum),244,3818.6,CUST-1067,Western,Electronics,PROD-001
2025-03-20,Alloy A (Aluminum),107,1588.95,CUST-1066,Southern,Automotive,PROD-001
2025-03-20,Alloy C (Copper),549,12067.02,CUST-1066,Midwestern,Electronics,PROD-013
2025-03-20,Alloy C (Copper),337,7548.8,CUST-1075,Midwestern,Construction,PROD-003
2025-03-20,Alloy C (Copper),407,8986.56,CUST-1029,Northeastern,Construction,PROD-003
2025-03-20,Alloy A (Aluminum),1272,19181.76,CUST-1065,Western,Electronics,PROD-011
2025-03-20,Alloy B (Steel),392,3402.56,CUST-1074,Midwestern,Marine,PROD-017
2025-03-20,Alloy C (Copper),422,9279.78,CUST-1012,Southern,Electronics,PROD-013
2025-03-20,Alloy B (Steel),138,1182.66,CUST-1004,Northeastern,Construction,PROD-012
2025-03-20,Alloy D (Titanium),270,12360.6,CUST-1013,Midwestern,Aerospace,PROD-004
2025-03-20,Alloy B (Steel),498,4287.78,CUST-1060,Western,Marine,PROD-002
2025-03-20,Alloy B (Steel),321,2664.3,CUST-1044,Western,Construction,PROD-012
2025-03-20,Alloy A (Aluminum),224,3198.72,CUST-1060,Southern,Electronics,PROD-011
2025-03-20,Alloy E (Nickel),124,3752.24,CUST-1041,Midwestern,Electronics,PROD-020
2025-03-21,Alloy A (Aluminum),89,1391.07,CUST-1068,Midwestern,Aerospace,PROD-001
2025-03-21,Alloy D (Titanium),241,10418.43,CUST-1033,Midwestern,Aerospace,PROD-009
2025-03-21,Alloy E (Nickel),215,6159.75,CUST-1053,Northeastern,Chemical,PROD-020
2025-03-21,Alloy C (Copper),307,6732.51,CUST-1015,Midwestern,Construction,PROD-018
2025-03-21,Alloy D (Titanium),139,6527.44,CUST-1031,Southern,Aerospace,PROD-009
2025-03-21,Alloy E (Nickel),208,6136.0,CUST-1076,Southern,Aerospace,PROD-005
2025-03-21,Alloy C (Copper),394,8597.08,CUST-1044,Southern,Construction,PROD-003
2025-03-21,Alloy B (Steel),883,7505.5,CUST-1065,Northeastern,Construction,PROD-012
2025-03-21,Alloy B (Steel),261,2187.18,CUST-1074,Southern,Marine,PROD-002
2025-03-21,Alloy A (Aluminum),131,1961.07,CUST-1066,Southern,Aerospace,PROD-016
2025-03-21,Alloy A (Aluminum),129,1949.19,CUST-1050,Northeastern,Electronics,PROD-016
2025-03-21,Alloy D (Titanium),358,16203.08,CUST-1026,Northeastern,Aerospace,PROD-014
2025-03-21,Alloy D (Titanium),425,19346.0,CUST-1018,Midwestern,Aerospace,PROD-004
2025-03-21,Alloy E (Nickel),692,20939.92,CUST-1070,Southern,Aerospace,PROD-005
2025-03-21,Alloy B (Steel),556,4870.56,CUST-1072,Midwestern,Marine,PROD-002
2025-03-21,Alloy D (Titanium),118,5074.0,CUST-1031,Midwestern,Marine,PROD-009
2025-03-21,Alloy B (Steel),306,2698.92,CUST-1044,Western,Construction,PROD-017
2025-03-21,Alloy C (Copper),281,6198.86,CUST-1013,Northeastern,Construction,PROD-003
2025-03-21,Alloy C (Copper),436,9731.52,CUST-1068,Northeastern,Construction,PROD-008
2025-03-21,Alloy A (Aluminum),348,5456.64,CUST-1003,Southern,Automotive,PROD-006
2025-03-21,Alloy E (Nickel),516,15392.28,CUST-1039,Northeastern,Aerospace,PROD-010
2025-03-21,Alloy E (Nickel),196,5701.64,CUST-1073,Midwestern,Chemical,PROD-010
2025-03-21,Alloy C (Copper),107,2466.35,CUST-1060,Midwestern,Electronics,PROD-003
2025-03-22,Alloy D (Titanium),218,9816.54,CUST-1042,Midwestern,Marine,PROD-019
2025-03-22,Alloy B (Steel),183,1540.86,CUST-1030,Western,Marine,PROD-012
2025-03-22,Alloy A (Aluminum),97,1454.03,CUST-1058,Northeastern,Electronics,PROD-016
2025-03-22,Alloy A (Aluminum),47,685.73,CUST-1065,Midwestern,Aerospace,PROD-016
2025-03-22,Alloy E (Nickel),63,1858.5,CUST-1036,Midwestern,Aerospace,PROD-015
2025-03-22,Alloy D (Titanium),95,4171.45,CUST-1030,Southern,Aerospace,PROD-009
2025-03-22,Alloy B (Steel),165,1367.85,CUST-1036,Northeastern,Marine,PROD-017
2025-03-22,Alloy C (Copper),234,5105.88,CUST-1049,Northeastern,Electronics,PROD-003
2025-03-22,Alloy B (Steel),72,614.16,CUST-1034,Northeastern,Marine,PROD-017
2025-03-22,Alloy D (Titanium),329,15334.69,CUST-1013,Northeastern,Marine,PROD-004
2025-03-22,Alloy C (Copper),46,1056.62,CUST-1059,Western,Construction,PROD-013
2025-03-22,Alloy C (Copper),21,456.12,CUST-1006,Southern,Electronics,PROD-003
2025-03-22,Alloy D (Titanium),156,6679.92,CUST-1070,Midwestern,Marine,PROD-004
2025-03-22,Alloy C (Copper),71,1522.24,CUST-1022,Western,Electronics,PROD-008
2025-03-22,Alloy A (Aluminum),66,991.32,CUST-1024,Northeastern,Electronics,PROD-011
2025-03-23,Alloy B (Steel),33,269.28,CUST-1059,Western,Construction,PROD-012
2025-03-23,Alloy B (Steel),42,343.14,CUST-1076,Southern,Automotive,PROD-007
2025-03-23,Alloy B (Steel),29,247.66,CUST-1014,Northeastern,Construction,PROD-017
2025-03-23,Alloy E (Nickel),135,3854.25,CUST-1034,Western,Electronics,PROD-020
2025-03-23,Alloy D (Titanium),112,4985.12,CUST-1047,Midwestern,Marine,PROD-004
2025-03-23,Alloy C (Copper),57,1262.55,CUST-1069,Western,Electronics,PROD-003
2025-03-23,Alloy C (Copper),124,2796.2,CUST-1075,Southern,Construction,PROD-003
2025-03-23,Alloy D (Titanium),87,3908.04,CUST-1031,Northeastern,Marine,PROD-019
2025-03-23,Alloy B (Steel),161,1400.7,CUST-1046,Northeastern,Construction,PROD-012
2025-03-23,Alloy C (Copper),83,1767.9,CUST-1052,Northeastern,Electronics,PROD-013
2025-03-23,Alloy B (Steel),44,382.8,CUST-1076,Southern,Construction,PROD-002
2025-03-23,Alloy E (Nickel),22,637.12,CUST-1080,Southern,Aerospace,PROD-020
2025-03-23,Alloy C (Copper),148,3186.44,CUST-1021,Western,Construction,PROD-018
2025-03-23,Alloy E (Nickel),230,6883.9,CUST-1007,Northeastern,Electronics,PROD-020
2025-03-23,Alloy B (Steel),127,1098.55,CUST-1006,Western,Automotive,PROD-017
2025-03-23,Alloy D (Titanium),54,2543.4,CUST-1040,Western,Marine,PROD-014
2025-03-23,Alloy E (Nickel),110,3311.0,CUST-1047,Midwestern,Chemical,PROD-020
2025-03-24,Alloy E (Nickel),754,22567.22,CUST-1059,Midwestern,Aerospace,PROD-015
2025-03-24,Alloy B (Steel),352,3051.84,CUST-1062,Midwestern,Marine,PROD-012
2025-03-24,Alloy D (Titanium),486,21291.66,CUST-1021,Midwestern,Marine,PROD-019
2025-03-24,Alloy E (Nickel),212,6139.52,CUST-1056,Southern,Electronics,PROD-005
2025-03-24,Alloy A (Aluminum),855,12243.6,CUST-1001,Western,Automotive,PROD-006
2025-03-24,Alloy D (Titanium),226,10538.38,CUST-1025,Southern,Marine,PROD-019
2025-03-24,Alloy D (Titanium),158,6787.68,CUST-1019,Northeastern,Aerospace,PROD-009
2025-03-24,Alloy B (Steel),620,5319.6,CUST-1058,Northeastern,Construction,PROD-017
2025-03-24,Alloy A (Aluminum),787,11356.41,CUST-1070,Southern,Automotive,PROD-006
2025-03-24,Alloy C (Copper),175,3871.0,CUST-1026,Southern,Construction,PROD-018
2025-03-24,Alloy C (Copper),397,8420.37,CUST-1017,Southern,Electronics,PROD-018
2025-03-24,Alloy B (Steel),183,1513.41,CUST-1058,Southern,Construction,PROD-002
2025-03-24,Alloy E (Nickel),333,9963.36,CUST-1062,Midwestern,Chemical,PROD-005
2025-03-24,Alloy D (Titanium),95,4274.05,CUST-1062,Western,Aerospace,PROD-004
2025-03-24,Alloy A (Aluminum),90,1294.2,CUST-1069,Midwestern,Automotive,PROD-006
2025-03-24,Alloy B (Steel),227,1993.06,CUST-1002,Northeastern,Marine,PROD-012
2025-03-24,Alloy E (Nickel),213,6236.64,CUST-1055,Northeastern,Chemical,PROD-010
2025-03-24,Alloy B (Steel),307,2677.04,CUST-1020,Northeastern,Automotive,PROD-007
2025-03-24,Alloy A (Aluminum),144,2253.6,CUST-1053,Midwestern,Aerospace,PROD-011
2025-03-25,Alloy E (Nickel),714,20627.46,CUST-1069,Southern,Chemical,PROD-010
2025-03-25,Alloy A (Aluminum),434,6388.48,CUST-1007,Northeastern,Automotive,PROD-016
2025-03-25,Alloy D (Titanium),96,4312.32,CUST-1011,Northeastern,Marine,PROD-014
2025-03-25,Alloy D (Titanium),535,23481.15,CUST-1048,Western,Marine,PROD-019
2025-03-25,Alloy A (Aluminum),489,7613.73,CUST-1052,Western,Aerospace,PROD-001
2025-03-25,Alloy A (Aluminum),406,5809.86,CUST-1020,Midwestern,Automotive,PROD-001
2025-03-25,Alloy D (Titanium),1151,52554.66,CUST-1017,Northeastern,Aerospace,PROD-019
2025-03-25,Alloy C (Copper),202,4252.1,CUST-1079,Midwestern,Electronics,PROD-013
2025-03-25,Alloy B (Steel),137,1126.14,CUST-1029,Western,Marine,PROD-002
2025-03-25,Alloy B (Steel),148,1252.08,CUST-1044,Northeastern,Automotive,PROD-007
2025-03-25,Alloy B (Steel),432,3732.48,CUST-1039,Southern,Marine,PROD-017
2025-03-25,Alloy E (Nickel),451,13908.84,CUST-1021,Western,Aerospace,PROD-005
2025-03-25,Alloy A (Aluminum),179,2595.5,CUST-1016,Northeastern,Aerospace,PROD-001
2025-03-25,Alloy C (Copper),349,7329.0,CUST-1018,Western,Construction,PROD-018
2025-03-25,Alloy A (Aluminum),167,2466.59,CUST-1033,Southern,Electronics,PROD-011
2025-03-25,Alloy C (Copper),120,2611.2,CUST-1027,Southern,Construction,PROD-003
2025-03-25,Alloy C (Copper),221,4755.92,CUST-1011,Midwestern,Construction,PROD-003
2025-03-25,Alloy C (Copper),906,19986.36,CUST-1008,Western,Electronics,PROD-003
2025-03-25,Alloy C (Copper),556,11987.36,CUST-1051,Western,Electronics,PROD-018
2025-03-25,Alloy D (Titanium),94,4412.36,CUST-1027,Southern,Marine,PROD-004
2025-03-26,Alloy C (Copper),262,5515.1,CUST-1037,Midwestern,Construction,PROD-018
2025-03-26,Alloy B (Steel),197,1619.34,CUST-1022,Midwestern,Construction,PROD-017
2025-03-26,Alloy C (Copper),136,3107.6,CUST-1022,Midwestern,Electronics,PROD-013
2025-03-26,Alloy B (Steel),325,2853.5,CUST-1074,Southern,Construction,PROD-002
2025-03-26,Alloy A (Aluminum),162,2347.38,CUST-1035,Midwestern,Electronics,PROD-001
2025-03-26,Alloy A (Aluminum),148,2319.16,CUST-1056,Midwestern,Aerospace,PROD-001
2025-03-26,Alloy C (Copper),196,4337.48,CUST-1031,Midwestern,Electronics,PROD-008
2025-03-26,Alloy E (Nickel),510,15855.9,CUST-1024,Northeastern,Aerospace,PROD-015
2025-03-26,Alloy D (Titanium),191,8593.09,CUST-1027,Western,Marine,PROD-004
2025-03-26,Alloy D (Titanium),113,4908.72,CUST-1023,Midwestern,Marine,PROD-004
2025-03-26,Alloy C (Copper),789,17602.59,CUST-1003,Southern,Electronics,PROD-008
2025-03-26,Alloy A (Aluminum),531,8156.16,CUST-1033,Western,Aerospace,PROD-001
2025-03-26,Alloy D (Titanium),286,12829.96,CUST-1058,Northeastern,Aerospace,PROD-004
2025-03-26,Alloy E (Nickel),226,7112.22,CUST-1025,Northeastern,Aerospace,PROD-020
2025-03-26,Alloy C (Copper),548,12324.52,CUST-1053,Midwestern,Construction,PROD-018
2025-03-26,Alloy B (Steel),260,2204.8,CUST-1003,Midwestern,Automotive,PROD-017
2025-03-26,Alloy C (Copper),215,4753.65,CUST-1005,Midwestern,Electronics,PROD-008
2025-03-26,Alloy D (Titanium),751,34748.77,CUST-1014,Western,Marine,PROD-004
2025-03-26,Alloy D (Titanium),192,8478.72,CUST-1077,Western,Marine,PROD-004
2025-03-26,Alloy C (Copper),419,9649.57,CUST-1076,Western,Electronics,PROD-008
2025-03-26,Alloy E (Nickel),597,18495.06,CUST-1047,Northeastern,Chemical,PROD-010
2025-03-27,Alloy D (Titanium),251,11161.97,CUST-1030,Western,Aerospace,PROD-019
2025-03-27,Alloy B (Steel),253,2077.13,CUST-1066,Northeastern,Automotive,PROD-012
2025-03-27,Alloy E (Nickel),222,6540.12,CUST-1080,Southern,Chemical,PROD-015
2025-03-27,Alloy D (Titanium),406,19110.42,CUST-1008,Western,Marine,PROD-014
2025-03-27,Alloy E (Nickel),274,8455.64,CUST-1023,Southern,Aerospace,PROD-020
2025-03-27,Alloy A (Aluminum),253,3767.17,CUST-1074,Western,Electronics,PROD-016
2025-03-27,Alloy C (Copper),401,8701.7,CUST-1071,Southern,Construction,PROD-008
2025-03-27,Alloy D (Titanium),137,6443.11,CUST-1073,Western,Aerospace,PROD-009
2025-03-27,Alloy B (Steel),772,6569.72,CUST-1080,Northeastern,Automotive,PROD-012
2025-03-27,Alloy C (Copper),983,21488.38,CUST-1047,Southern,Electronics,PROD-013
2025-03-27,Alloy E (Nickel),248,7598.72,CUST-1046,Northeastern,Electronics,PROD-020
2025-03-27,Alloy B (Steel),118,1003.0,CUST-1052,Midwestern,Marine,PROD-017
2025-03-27,Alloy C (Copper),92,2055.28,CUST-1014,Northeastern,Electronics,PROD-003
2025-03-27,Alloy E (Nickel),227,6966.63,CUST-1038,Northeastern,Electronics,PROD-015
2025-03-27,Alloy E (Nickel),153,4687.92,CUST-1069,Northeastern,Aerospace,PROD-020
2025-03-27,Alloy A (Aluminum),88,1374.56,CUST-1031,Northeastern,Electronics,PROD-006
2025-03-27,Alloy B (Steel),291,2581.17,CUST-1045,Northeastern,Marine,PROD-002
2025-03-27,Alloy C (Copper),517,11777.26,CUST-1019,Northeastern,Electronics,PROD-003
2025-03-27,Alloy E (Nickel),137,4248.37,CUST-1011,Midwestern,Chemical,PROD-005
2025-03-27,Alloy A (Aluminum),131,1898.19,CUST-1053,Midwestern,Aerospace,PROD-006
2025-03-27,Alloy B (Steel),143,1175.46,CUST-1033,Southern,Construction,PROD-002
2025-03-27,Alloy B (Steel),92,762.68,CUST-1031,Western,Construction,PROD-007
2025-03-27,Alloy C (Copper),165,3559.05,CUST-1066,Northeastern,Construction,PROD-003
2025-03-27,Alloy B (Steel),360,3078.0,CUST-1080,Midwestern,Construction,PROD-007
2025-03-27,Alloy B (Steel),157,1359.62,CUST-1079,Northeastern,Construction,PROD-007
2025-03-27,Alloy A (Aluminum),342,4914.54,CUST-1071,Western,Electronics,PROD-016
2025-03-27,Alloy B (Steel),307,2609.5,CUST-1053,Midwestern,Automotive,PROD-007
2025-03-27,Alloy A (Aluminum),502,7394.46,CUST-1009,Western,Electronics,PROD-016
2025-03-27,Alloy E (Nickel),370,11388.6,CUST-1057,Western,Electronics,PROD-010
2025-03-28,Alloy E (Nickel),166,4948.46,CUST-1079,Midwestern,Electronics,PROD-010
2025-03-28,Alloy D (Titanium),156,7054.32,CUST-1002,Southern,Aerospace,PROD-014
2025-03-28,Alloy B (Steel),191,1568.11,CUST-1032,Midwestern,Construction,PROD-017
2025-03-28,Alloy A (Aluminum),146,2287.82,CUST-1073,Western,Aerospace,PROD-011
2025-03-28,Alloy A (Aluminum),587,8934.14,CUST-1036,Southern,Automotive,PROD-016
2025-03-28,Alloy C (Copper),131,2968.46,CUST-1067,Northeastern,Construction,PROD-013
2025-03-28,Alloy D (Titanium),257,11613.83,CUST-1055,Southern,Aerospace,PROD-019
2025-03-28,Alloy B (Steel),572,4907.76,CUST-1006,Northeastern,Marine,PROD-017
2025-03-28,Alloy D (Titanium),169,7608.38,CUST-1018,Western,Marine,PROD-009
2025-03-28,Alloy A (Aluminum),97,1451.12,CUST-1019,Southern,Automotive,PROD-006
2025-03-28,Alloy C (Copper),239,5176.74,CUST-1029,Western,Construction,PROD-008
2025-03-28,Alloy C (Copper),96,2213.76,CUST-1006,Western,Construction,PROD-018
2025-03-28,Alloy B (Steel),110,943.8,CUST-1071,Western,Automotive,PROD-017
2025-03-28,Alloy E (Nickel),131,3947.03,CUST-1016,Western,Aerospace,PROD-020
2025-03-28,Alloy B (Steel),201,1716.54,CUST-1031,Southern,Automotive,PROD-007
2025-03-28,Alloy A (Aluminum),220,3214.2,CUST-1079,Southern,Automotive,PROD-011
2025-03-28,Alloy C (Copper),715,15308.15,CUST-1020,Western,Construction,PROD-008
2025-03-28,Alloy E (Nickel),92,2659.72,CUST-1066,Northeastern,Aerospace,PROD-020
2025-03-28,Alloy E (Nickel),568,16403.84,CUST-1069,Southern,Chemical,PROD-005
2025-03-28,Alloy B (Steel),615,5399.7,CUST-1042,Western,Marine,PROD-002
2025-03-28,Alloy A (Aluminum),659,9964.08,CUST-1029,Western,Electronics,PROD-001
2025-03-28,Alloy E (Nickel),92,2681.8,CUST-1067,Midwestern,Aerospace,PROD-010
2025-03-29,Alloy C (Copper),38,805.98,CUST-1053,Northeastern,Construction,PROD-003
2025-03-29,Alloy C (Copper),40,869.6,CUST-1010,Western,Construction,PROD-018
2025-03-29,Alloy C (Copper),61,1407.27,CUST-1015,Western,Construction,PROD-003
2025-03-29,Alloy C (Copper),110,2349.6,CUST-1066,Southern,Construction,PROD-008
2025-03-29,Alloy D (Titanium),126,5663.7,CUST-1032,Northeastern,Aerospace,PROD-009
2025-03-29,Alloy D (Titanium),24,1055.04,CUST-1035,Northeastern,Marine,PROD-009
2025-03-29,Alloy D (Titanium),45,1961.55,CUST-1042,Midwestern,Aerospace,PROD-019
2025-03-29,Alloy B (Steel),112,920.64,CUST-1020,Western,Marine,PROD-017
2025-03-29,Alloy C (Copper),26,568.62,CUST-1054,Western,Construction,PROD-008
2025-03-29,Alloy B (Steel),26,229.06,CUST-1040,Western,Automotive,PROD-002
2025-03-29,Alloy C (Copper),63,1317.96,CUST-1001,Southern,Electronics,PROD-018
2025-03-29,Alloy B (Steel),108,935.28,CUST-1059,Southern,Automotive,PROD-007
2025-03-29,Alloy E (Nickel),132,3983.76,CUST-1077,Southern,Electronics,PROD-015
2025-03-29,Alloy B (Steel),202,1785.68,CUST-1046,Northeastern,Construction,PROD-017
2025-03-29,Alloy E (Nickel),37,1149.96,CUST-1061,Western,Electronics,PROD-015
2025-03-29,Alloy D (Titanium),65,3009.5,CUST-1040,Northeastern,Marine,PROD-014
2025-03-29,Alloy D (Titanium),94,4101.22,CUST-1044,Northeastern,Aerospace,PROD-009
2025-03-29,Alloy E (Nickel),139,4304.83,CUST-1027,Southern,Aerospace,PROD-005
2025-03-29,Alloy E (Nickel),80,2469.6,CUST-1034,Western,Electronics,PROD-020
2025-03-29,Alloy B (Steel),207,1792.62,CUST-1054,Northeastern,Marine,PROD-017
2025-03-29,Alloy B (Steel),45,367.65,CUST-1032,Southern,Automotive,PROD-012
2025-03-29,Alloy D (Titanium),160,7222.4,CUST-1080,Northeastern,Aerospace,PROD-004
2025-03-29,Alloy C (Copper),38,858.04,CUST-1053,Midwestern,Construction,PROD-018
2025-03-29,Alloy A (Aluminum),144,2170.08,CUST-1008,Northeastern,Aerospace,PROD-001
2025-03-29,Alloy C (Copper),226,4863.52,CUST-1035,Western,Construction,PROD-013
2025-03-29,Alloy D (Titanium),64,2769.92,CUST-1057,Midwestern,Marine,PROD-009
2025-03-29,Alloy C (Copper),71,1535.02,CUST-1022,Northeastern,Electronics,PROD-003
2025-03-29,Alloy E (Nickel),43,1325.26,CUST-1047,Southern,Chemical,PROD-015
2025-03-29,Alloy E (Nickel),22,644.16,CUST-1077,Midwestern,Electronics,PROD-020
2025-03-29,Alloy D (Titanium),83,3861.99,CUST-1043,Midwestern,Aerospace,PROD-019
2025-03-29,Alloy A (Aluminum),46,667.46,CUST-1019,Northeastern,Aerospace,PROD-016
2025-03-30,Alloy E (Nickel),51,1483.08,CUST-1075,Western,Electronics,PROD-020
2025-03-30,Alloy D (Titanium),215,9720.15,CUST-1050,Western,Marine,PROD-019
2025-03-30,Alloy B (Steel),24,209.04,CUST-1013,Midwestern,Automotive,PROD-007
2025-03-30,Alloy C (Copper),52,1167.92,CUST-1024,Southern,Construction,PROD-013
2025-03-30,Alloy C (Copper),35,798.35,CUST-1067,Northeastern,Electronics,PROD-018
2025-03-30,Alloy B (Steel),40,346.4,CUST-1019,Northeastern,Construction,PROD-012
2025-03-30,Alloy B (Steel),94,832.84,CUST-1014,Southern,Construction,PROD-017
2025-03-30,Alloy D (Titanium),22,993.96,CUST-1055,Midwestern,Marine,PROD-009
2025-03-30,Alloy C (Copper),321,6927.18,CUST-1017,Southern,Electronics,PROD-003
2025-03-30,Alloy B (Steel),44,370.04,CUST-1027,Southern,Marine,PROD-017
2025-03-30,Alloy A (Aluminum),31,450.43,CUST-1021,Northeastern,Electronics,PROD-001
2025-03-30,Alloy A (Aluminum),195,2792.4,CUST-1040,Southern,Electronics,PROD-001
2025-03-30,Alloy A (Aluminum),33,518.43,CUST-1076,Western,Electronics,PROD-001
2025-03-30,Alloy E (Nickel),23,677.81,CUST-1062,Northeastern,Chemical,PROD-005
2025-03-30,Alloy C (Copper),71,1549.93,CUST-1018,Midwestern,Electronics,PROD-013
2025-03-30,Alloy D (Titanium),178,7639.76,CUST-1054,Western,Aerospace,PROD-019
2025-03-30,Alloy E (Nickel),124,3770.84,CUST-1059,Northeastern,Electronics,PROD-015
2025-03-30,Alloy E (Nickel),40,1208.4,CUST-1056,Northeastern,Chemical,PROD-020
2025-03-30,Alloy A (Aluminum),45,685.35,CUST-1006,Western,Automotive,PROD-006
2025-03-30,Alloy B (Steel),22,177.76,CUST-1022,Western,Construction,PROD-002
2025-03-30,Alloy A (Aluminum),60,891.6,CUST-1046,Northeastern,Automotive,PROD-001
2025-03-30,Alloy C (Copper),39,888.42,CUST-1037,Western,Electronics,PROD-008
2025-03-30,Alloy D (Titanium),55,2483.25,CUST-1042,Southern,Marine,PROD-009
2025-03-30,Alloy E (Nickel),36,1131.84,CUST-1032,Western,Aerospace,PROD-005
2025-03-30,Alloy A (Aluminum),44,641.96,CUST-1015,Southern,Electronics,PROD-006
2025-03-30,Alloy A (Aluminum),39,556.92,CUST-1072,Southern,Electronics,PROD-006
2025-03-30,Alloy C (Copper),63,1404.27,CUST-1056,Northeastern,Electronics,PROD-013
2025-03-30,Alloy B (Steel),67,571.51,CUST-1021,Northeastern,Construction,PROD-007
2025-03-30,Alloy A (Aluminum),181,2850.75,CUST-1017,Northeastern,Automotive,PROD-016
2025-03-30,Alloy E (Nickel),122,3479.44,CUST-1017,Northeastern,Chemical,PROD-020
